Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
01:20:10|      1218|   -271415|  -4.77574|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.97|      8.30|    0.6418|    1.0034|    0.0041|     903.2|   -0.0393|    0.0258|       0.1|
01:20:37|      1219|   -271446|  -4.77629|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.98|      8.30|    0.6420|    1.0036|    0.0041|     901.9|   -0.0391|    0.0258|       0.1|
01:21:05|      1220|   -271476|  -4.77682|       0.0|      25.0|     140.1|    125.00|      4.78|      0.10|      0.97|      8.30|    0.6420|    1.0036|    0.0041|     901.2|   -0.0389|    0.0258|       0.1|
01:21:34|      1221|   -271506|  -4.77734|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.96|      8.30|    0.6418|    1.0036|    0.0039|     896.5|   -0.0387|    0.0256|       0.1|
01:22:01|      1222|   -271535|  -4.77785|       0.0|      25.0|     140.1|     39.20|      4.76|      0.10|      0.98|      8.10|    0.7186|    1.0044|    0.0050|     903.2|   -0.0329|    0.0260|       0.1|
01:22:29|      1223|   -271566|   -4.7784|       0.0|      25.0|     140.5|     39.20|      4.76|      0.10|      0.93|      8.30|    0.3723|    1.0048|    0.0065|     896.1|   -0.0383|    0.0277|       0.1|
01:22:58|      1224|   -271595|  -4.77891|       0.0|      25.0|     140.7|     39.20|      4.64|      0.10|      0.95|      8.30|    0.3795|    1.0055|    0.0069|     900.5|   -0.0391|    0.0286|       0.1|
01:23:26|      1225|   -271625|  -4.77944|       0.0|      25.0|     140.2|     39.20|      4.64|      0.10|      0.96|      8.30|    0.3799|    1.0053|    0.0071|     899.7|   -0.0387|    0.0286|       0.1|
01:23:54|      1226|   -271655|  -4.77997|       0.0|      25.0|     140.2|     39.20|      4.64|      0.10|      0.95|      8.30|    0.3799|    1.0053|    0.0069|     897.3|   -0.0387|    0.0284|       0.1|
01:24:21|      1227|   -271686|  -4.78051|       0.0|      25.0|     140.3|     39.20|      4.64|      0.10|      0.98|      8.30|    0.3801|    1.0051|    0.0067|     899.5|   -0.0395|    0.0284|       0.1|
01:24:49|      1228|   -271715|  -4.78102|       0.0|      25.0|     139.8|     39.20|      4.64|      0.10|      0.94|      8.30|    0.3801|    1.0053|    0.0069|     896.2|   -0.0385|    0.0282|       0.1|
01:25:17|      1229|   -271746|  -4.78157|       0.0|      25.0|     140.0|     39.20|      4.64|      0.10|      0.94|      8.30|    0.3801|    1.0051|    0.0069|     903.8|   -0.0389|    0.0286|       0.1|
01:25:44|      1230|   -271776|  -4.78209|       0.0|      25.0|     140.1|     39.20|      4.64|      0.10|      0.98|      8.30|    0.3801|    1.0051|    0.0065|     903.0|   -0.0387|    0.0279|       0.1|
01:26:12|      1231|   -271806|  -4.78262|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.95|      8.30|    0.3803|    1.0051|    0.0067|     901.6|   -0.0393|    0.0284|       0.1|
01:26:40|      1232|   -271835|  -4.78313|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3803|    1.0051|    0.0065|     898.5|   -0.0389|    0.0282|       0.1|
01:27:08|      1233|   -271866|  -4.78368|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.92|      8.30|    0.3803|    1.0048|    0.0063|     905.2|   -0.0391|    0.0282|       0.1|
01:27:32|      1234|   -271895|  -4.78419|       0.0|      25.0|     139.7|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3803|    1.0048|    0.0065|     901.2|   -0.0391|    0.0279|       0.1|
01:27:55|      1235|   -271925|  -4.78472|       0.0|      25.0|     140.0|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3803|    1.0048|    0.0063|     897.5|   -0.0391|    0.0279|       0.1|
01:28:19|      1236|   -271955|  -4.78524|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3805|    1.0048|    0.0065|     898.8|   -0.0391|    0.0282|       0.1|
01:28:42|      1237|   -271986|  -4.78579|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3805|    1.0046|    0.0061|     900.7|   -0.0387|    0.0277|       0.1|
01:29:04|      1238|   -272016|  -4.78632|       0.0|      25.0|     140.1|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3805|    1.0048|    0.0063|     896.7|   -0.0387|    0.0275|       0.1|
01:29:26|      1239|   -272044|  -4.78681|       0.0|      25.0|     139.8|    125.00|     12.49|      0.10|      0.97|      8.30|    0.3809|    1.0048|    0.0063|     904.1|   -0.0387|    0.0277|       0.1|
01:29:49|      1240|   -272076|  -4.78737|       0.0|      25.0|     139.9|    125.00|      4.71|      0.10|      0.97|      8.30|    0.3805|    1.0046|    0.0061|     899.1|   -0.0391|    0.0277|       0.1|
01:30:11|      1241|   -272105|  -4.78788|       0.0|      25.0|     139.9|    125.00|      4.71|      0.10|      0.96|      8.30|    0.3807|    1.0046|    0.0061|     904.8|   -0.0389|    0.0275|       0.1|
01:30:35|      1242|   -272136|  -4.78843|       0.0|      25.0|     140.0|    125.00|      4.71|      0.10|      0.97|      8.30|    0.3807|    1.0044|    0.0058|     894.8|   -0.0387|    0.0273|       0.1|
01:30:57|      1243|   -272166|  -4.78896|       0.0|      25.0|     140.2|    125.00|      4.71|      0.10|      0.96|      8.30|    0.3807|    1.0046|    0.0061|     899.4|   -0.0391|    0.0275|       0.1|
01:31:21|      1244|   -272195|  -4.78947|       0.0|      25.0|     140.1|    125.00|      4.71|      0.10|      0.96|      8.30|    0.3807|    1.0046|    0.0056|     894.4|   -0.0387|    0.0271|       0.1|
01:31:43|      1245|   -272226|  -4.79001|       0.0|      25.0|     139.8|     39.00|      4.70|      0.10|      0.96|      8.30|    0.3807|    1.0046|    0.0058|     899.3|   -0.0389|    0.0275|       0.1|
01:32:06|      1246|   -272255|  -4.79052|       0.0|      25.0|     140.1|     39.00|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0044|    0.0058|     902.1|   -0.0391|    0.0273|       0.1|
01:32:29|      1247|   -272286|  -4.79107|       0.0|      25.0|     139.8|     39.00|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0044|    0.0056|     901.0|   -0.0391|    0.0273|       0.1|
01:32:51|      1248|   -272316|   -4.7916|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0042|    0.0054|     898.0|   -0.0389|    0.0271|       0.1|
01:33:13|      1249|   -272345|  -4.79211|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0042|    0.0052|     901.7|   -0.0391|    0.0269|       0.1|
01:33:37|      1250|   -272374|  -4.79262|       0.0|      25.0|     140.0|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0042|    0.0054|     900.7|   -0.0389|    0.0271|       0.1|
01:33:59|      1251|   -272405|  -4.79316|       0.0|      25.0|     139.8|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0044|    0.0052|     901.6|   -0.0389|    0.0267|       0.1|
01:34:21|      1252|   -272436|  -4.79371|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0042|    0.0054|     905.2|   -0.0389|    0.0269|       0.1|
01:34:44|      1253|   -272466|  -4.79424|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3809|    1.0044|    0.0052|     909.1|   -0.0389|    0.0271|       0.1|
01:35:07|      1254|   -272495|  -4.79475|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0040|    0.0050|     899.2|   -0.0393|    0.0267|       0.1|
01:35:29|      1255|   -272526|  -4.79529|       0.0|      25.0|     140.0|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0042|    0.0052|     901.9|   -0.0389|    0.0269|       0.1|
01:35:51|      1256|   -272555|   -4.7958|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0042|    0.0052|     895.5|   -0.0391|    0.0267|       0.1|
01:36:13|      1257|   -272586|  -4.79635|       0.0|      25.0|     139.6|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0042|    0.0052|     903.4|   -0.0391|    0.0267|       0.1|
01:36:35|      1258|   -272615|  -4.79686|       0.0|      25.0|     140.1|     39.20|      4.70|      0.10|      0.97|      8.30|    0.3812|    1.0040|    0.0050|     905.4|   -0.0389|    0.0265|       0.1|
01:36:58|      1259|   -272645|  -4.79739|       0.0|      25.0|     140.2|     39.20|      4.70|      0.10|      0.97|      8.30|    0.3816|    1.0042|    0.0048|     898.8|   -0.0387|    0.0262|       0.1|
01:37:20|      1260|   -272676|  -4.79793|       0.0|      25.0|     139.8|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3812|    1.0040|    0.0048|     897.1|   -0.0389|    0.0265|       0.1|
01:37:43|      1261|   -272705|  -4.79844|       0.0|      25.0|     139.9|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3814|    1.0042|    0.0050|     902.7|   -0.0389|    0.0265|       0.1|
01:38:06|      1262|   -272736|  -4.79899|       0.0|      25.0|     139.7|     39.20|      4.70|      0.10|      0.96|      8.30|    0.3814|    1.0040|    0.0046|     901.4|   -0.0387|    0.0265|       0.1|
01:38:27|      1263|   -272766|  -4.79951|       0.0|      25.0|     140.0|     39.20|      4.70|      0.10|      0.97|      8.30|    0.3814|    1.0040|    0.0046|     899.9|   -0.0391|    0.0262|       0.1|
01:38:50|      1264|   -272796|  -4.80004|       0.0|      25.0|     139.8|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3814|    1.0042|    0.0050|     904.7|   -0.0391|    0.0267|       0.1|
01:39:13|      1265|   -272826|  -4.80057|       0.0|      25.0|     140.0|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3814|    1.0040|    0.0046|     897.1|   -0.0389|    0.0262|       0.1|
01:39:35|      1266|   -272855|  -4.80108|       0.0|      25.0|     139.8|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3816|    1.0040|    0.0050|     897.9|   -0.0389|    0.0265|       0.1|
01:39:58|      1267|   -272886|  -4.80163|       0.0|      25.0|     139.9|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3816|    1.0040|    0.0050|     904.3|   -0.0389|    0.0267|       0.1|
01:40:20|      1268|   -272916|  -4.80215|       0.0|      25.0|     139.8|     39.20|      4.72|      0.10|      0.95|      8.30|    0.3816|    1.0038|    0.0046|     905.5|   -0.0391|    0.0265|       0.1|
01:40:42|      1269|   -272946|  -4.80268|       0.0|      25.0|     139.5|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3816|    1.0038|    0.0046|     899.6|   -0.0389|    0.0262|       0.1|
01:41:04|      1270|   -272976|  -4.80321|       0.0|      25.0|     139.6|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3816|    1.0040|    0.0048|     898.0|   -0.0395|    0.0265|       0.1|
01:41:26|      1271|   -273005|  -4.80372|       0.0|      25.0|     139.7|     39.20|      4.72|      0.10|      0.95|      8.30|    0.3816|    1.0040|    0.0048|     900.4|   -0.0391|    0.0262|       0.1|
01:41:49|      1272|   -273036|  -4.80427|       0.0|      25.0|     139.8|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3818|    1.0040|    0.0048|     900.8|   -0.0391|    0.0265|       0.1|
01:42:11|      1273|   -273066|  -4.80479|       0.0|      25.0|     139.8|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3818|    1.0040|    0.0048|     897.9|   -0.0387|    0.0262|       0.1|
01:42:34|      1274|   -273096|  -4.80532|       0.0|      25.0|     139.6|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3818|    1.0038|    0.0046|     901.5|   -0.0393|    0.0260|       0.1|
01:42:56|      1275|   -273124|  -4.80581|       0.0|      25.0|     139.7|     39.20|      4.72|      0.10|      0.96|      8.30|    0.3818|    1.0038|    0.0043|     898.6|   -0.0391|    0.0258|       0.1|
01:43:19|      1276|   -273156|  -4.80638|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3818|    1.0040|    0.0046|     899.9|   -0.0391|    0.0260|       0.1|
01:43:41|      1277|   -273186|   -4.8069|       0.0|      25.0|     139.9|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3818|    1.0038|    0.0046|     899.4|   -0.0391|    0.0262|       0.1|
01:44:03|      1278|   -273216|  -4.80743|       0.0|      25.0|     139.6|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3822|    1.0038|    0.0046|     897.8|   -0.0389|    0.0260|       0.1|
01:44:25|      1279|   -273246|  -4.80796|       0.0|      25.0|     139.3|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3820|    1.0038|    0.0046|     900.3|   -0.0391|    0.0262|       0.1|
01:44:47|      1280|   -273276|  -4.80849|       0.0|      25.0|     139.5|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3820|    1.0038|    0.0048|     907.0|   -0.0398|    0.0265|       0.1|
01:45:10|      1281|   -273306|  -4.80902|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3820|    1.0038|    0.0043|     905.2|   -0.0393|    0.0260|       0.1|
01:45:31|      1282|   -273336|  -4.80954|       0.0|      25.0|     139.8|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3820|    1.0038|    0.0046|     902.9|   -0.0391|    0.0260|       0.1|
01:45:53|      1283|   -273366|  -4.81007|       0.0|      25.0|     140.2|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3820|    1.0038|    0.0046|     896.2|   -0.0391|    0.0262|       0.1|
01:46:16|      1284|   -273396|   -4.8106|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3822|    1.0038|    0.0046|     902.4|   -0.0391|    0.0262|       0.1|
01:46:38|      1285|   -273424|  -4.81109|       0.0|      25.0|     139.9|    125.00|      4.78|      0.10|      0.95|      8.30|    0.3822|    1.0038|    0.0041|     900.6|   -0.0391|    0.0258|       0.1|
01:47:00|      1286|   -273457|  -4.81167|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3822|    1.0038|    0.0043|     903.9|   -0.0393|    0.0262|       0.1|
01:47:23|      1287|   -273485|  -4.81217|       0.0|      25.0|     139.6|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3826|    1.0038|    0.0046|     904.2|   -0.0389|    0.0262|       0.1|
01:47:45|      1288|   -273515|  -4.81269|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3822|    1.0038|    0.0046|     905.5|   -0.0391|    0.0260|       0.1|
01:48:07|      1289|   -273546|  -4.81324|       0.0|      25.0|     139.8|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3822|    1.0036|    0.0041|     896.6|   -0.0389|    0.0258|       0.1|
01:48:29|      1290|   -273575|  -4.81375|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3824|    1.0038|    0.0046|     896.8|   -0.0389|    0.0262|       0.1|
01:48:51|      1291|   -273606|  -4.81429|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3826|    1.0038|    0.0043|     901.2|   -0.0391|    0.0262|       0.1|
01:49:13|      1292|   -273636|  -4.81482|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3829|    1.0038|    0.0041|     896.7|   -0.0389|    0.0256|       0.1|
01:49:35|      1293|   -273666|  -4.81535|       0.0|      25.0|     139.5|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3824|    1.0038|    0.0043|     905.5|   -0.0391|    0.0260|       0.1|
01:49:57|      1294|   -273696|  -4.81588|       0.0|      25.0|     139.6|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3824|    1.0038|    0.0043|     900.1|   -0.0389|    0.0260|       0.1|
01:50:20|      1295|   -273725|  -4.81639|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3826|    1.0036|    0.0043|     900.9|   -0.0391|    0.0260|       0.1|
01:50:42|      1296|   -273756|  -4.81693|       0.0|      25.0|     139.7|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3829|    1.0036|    0.0041|     895.3|   -0.0389|    0.0256|       0.1|
01:51:04|      1297|   -273786|  -4.81746|       0.0|      25.0|     140.0|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3826|    1.0036|    0.0041|     901.9|   -0.0391|    0.0256|       0.1|
01:51:26|      1298|   -273816|  -4.81799|       0.0|      25.0|     139.8|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3826|    1.0034|    0.0039|     899.3|   -0.0387|    0.0254|       0.1|
01:51:48|      1299|   -273846|  -4.81852|       0.0|      25.0|     139.9|    125.00|      4.78|      0.10|      0.96|      8.30|    0.3829|    1.0036|    0.0041|     898.3|   -0.0391|    0.0258|       0.1|
01:52:10|      1300|   -273876|  -4.81905|       0.0|      25.0|     140.2|    125.00|      4.82|      0.10|      0.96|      8.30|    0.3826|    1.0036|    0.0041|     899.3|   -0.0391|    0.0258|       0.1|
01:52:32|      1301|   -273905|  -4.81956|       0.0|      25.0|     139.8|    125.00|      4.82|      0.10|      0.96|      8.30|    0.3826|    1.0036|    0.0039|     901.4|   -0.0391|    0.0256|       0.1|
01:52:54|      1302|   -273936|   -4.8201|       0.0|      25.0|     139.6|    125.00|      4.82|      0.10|      0.96|      8.30|    0.3829|    1.0036|    0.0041|     899.2|   -0.0389|    0.0256|       0.1|
01:53:16|      1303|   -273966|  -4.82063|       0.0|      25.0|     139.6|    125.00|      4.82|      0.10|      0.95|      8.30|    0.3829|    1.0034|    0.0037|     904.5|   -0.0395|    0.0256|       0.1|
01:53:38|      1304|   -273996|  -4.82116|       0.0|      25.0|     139.6|    125.00|      4.82|      0.10|      0.96|      8.30|    0.3829|    1.0034|    0.0039|     898.9|   -0.0389|    0.0254|       0.1|
01:54:00|      1305|   -274025|  -4.82167|       0.0|      25.0|     139.9|    125.00|      4.82|      0.10|      0.96|      8.30|    0.3829|    1.0034|    0.0039|     903.2|   -0.0395|    0.0256|       0.1|
